time,open,high,low,close,Volume
1784815260,8300.8,8300.8,8296.1,8296.4,118
1784815320,8296.9,8298.6,8295.8,8297.8,94
1784815380,8298.1,8300.8,8297.8,8300.3,114
1784815440,8299.8,8307.2,8299.3,8304.2,122
1784815500,8303.7,8305.2,8301.2,8304.2,96
1784815560,8304.5,8306.7,8303,8305.2,114
1784815620,8305.7,8307.2,8303.7,8305.7,122
1784815680,8306.2,8306.2,8290.8,8291.8,128
1784815740,8291.3,8297.3,8290.3,8297,138
1784815800,8297.3,8298.8,8295.3,8296.3,138
1784815860,8296.5,8301,8294.1,8301,120
1784815920,8300.5,8307.9,8300.5,8307.9,136
1784815980,8307.4,8309.2,8305.7,8305.7,120
1784816040,8306.2,8310.2,8303.7,8305.7,128
1784816100,8306.2,8308.9,8304.6,8305.4,104
1784816160,8305.1,8308.6,8304.6,8306.6,122
1784816220,8306.4,8307.6,8303.2,8304.9,116
1784816280,8304.7,8304.7,8297.7,8298.2,104
1784816340,8297.7,8299.3,8296,8298.3,110
1784816400,8298,8298.5,8296.8,8297.3,112
1784816460,8297.8,8299.8,8295.8,8299.3,106
1784816520,8298.8,8300.3,8295.8,8297.8,134
1784816580,8297.3,8298.8,8295.5,8297.8,132
1784816640,8297.3,8297.8,8294.3,8296.3,102
1784816700,8295.5,8297.3,8295,8297,104
1784816760,8297.3,8297.3,8293.8,8297,102
1784816820,8297.2,8297.2,8294.7,8297.2,86
1784816880,8297.7,8301.7,8296.7,8299.7,122
1784816940,8299.2,8303.1,8298.7,8303.1,102
1784817000,8302.1,8305.6,8300.6,8301.1,122
1784817060,8300.9,8305.1,8298.2,8298.2,114
1784817120,8298.7,8299.4,8297.2,8297.4,82
1784817180,8296.9,8298,8296.2,8297,116
1784817240,8297.2,8297.5,8294.7,8297,94
1784817300,8296.7,8297.5,8291,8291.3,130
1784817360,8290.8,8296,8290.8,8295.5,118
1784817420,8295.8,8303.2,8295.7,8302.7,102
1784817480,8302.2,8304.6,8299.7,8304.6,112
1784817540,8304.9,8309.1,8304.4,8307.6,76
1784817600,8307.3,8309.6,8305.6,8306.6,106
1784817660,8305.9,8306.9,8302.6,8303.1,112
1784817720,8302.9,8303.9,8300.9,8302.1,100
1784817780,8302.4,8302.6,8298.9,8298.9,114
1784817840,8299.2,8302.2,8298.9,8299.9,102
1784817900,8299.7,8300.2,8298.2,8299.7,94
1784817960,8299.9,8303.2,8299.9,8303.2,94
1784818020,8303.7,8304.4,8300.7,8300.7,98
1784818080,8300.2,8300.7,8296.3,8297.3,108
1784818140,8296.8,8297.3,8293.3,8295.5,118
1784818200,8296,8298,8295.5,8297.2,114
1784818260,8297.5,8297.5,8292.8,8292.8,102
1784818320,8293.1,8297.3,8292.8,8297.3,108
1784818380,8296.8,8297.8,8293.8,8297.6,122
1784818440,8297.1,8299.8,8297.1,8297.1,116
1784818500,8297.3,8302,8297.3,8301,110
1784818560,8301.3,8303.5,8300.1,8302.1,84
1784818620,8301.8,8303.8,8300.8,8303.3,90
1784818680,8303.8,8305.5,8303.3,8303.8,124
1784818740,8303.5,8307.8,8302.8,8305.8,104
1784818800,8306.2,8306.7,8302.8,8305.2,108
1784818860,8305,8305.5,8299.3,8302.8,114
1784818920,8301.8,8304,8300.3,8301.3,102
1784818980,8301,8304.5,8299.3,8302.8,98
1784819040,8301.8,8302,8299.5,8301.3,96
1784819100,8300.8,8305.5,8300.8,8304.5,112
1784819160,8304.7,8304.7,8298.5,8301.3,110
1784819220,8300.8,8303.7,8299.8,8302.2,110
1784819280,8301.7,8301.7,8299,8300.2,110
1784819340,8300.5,8301.5,8297.8,8298,86
1784819400,8298.5,8298.8,8294.8,8296.3,102
1784819460,8295.8,8296.3,8291.8,8292.3,88
1784819520,8291.8,8294.6,8291.3,8291.3,120
1784819580,8291.8,8295.1,8291.8,8293.8,66
1784819640,8294.3,8296.3,8292.9,8294.8,112
1784819700,8293.8,8296.8,8293.8,8294.1,102
1784819760,8294.3,8294.4,8292.4,8292.9,102
1784819820,8293.1,8296.1,8293.1,8295.8,92
1784819880,8296.1,8296.1,8291.4,8291.4,78
1784819940,8291.6,8294.1,8291.6,8291.9,72
1784820000,8291.4,8293.6,8291.4,8293.6,88
1784820060,8293.9,8294.1,8288.4,8288.6,86
1784820120,8289.1,8291.9,8280.4,8282.4,116
1784820180,8282.9,8286.7,8282.2,8284.4,126
1784820240,8284.2,8285.9,8282.7,8284.9,104
1784820300,8284.4,8284.7,8281,8282,134
1784820360,8282.2,8282.2,8278.8,8282,106
1784820420,8281.5,8282.5,8280.2,8281,84
1784820480,8280.7,8281.5,8277.5,8279.5,114
1784820540,8279,8283.9,8279,8281.9,134
1784820600,8282.4,8283.9,8278.4,8279.2,136
1784820660,8279.4,8279.9,8276.4,8276.9,106
1784820720,8276.4,8281.4,8274.9,8281.4,138
1784820780,8281.9,8284.7,8278.9,8284.4,96
1784820840,8283.9,8297.4,8282.2,8295.4,184
1784820900,8295.2,8302.1,8294.4,8299.1,148
1784820960,8299.4,8299.6,8296.4,8298.4,106
1784821020,8298.9,8306.4,8296.9,8305.1,116
1784821080,8305.6,8307.4,8304.4,8307.4,96
1784821140,8307.9,8310.4,8307.4,8307.6,114
1784821200,8307.4,8308.9,8305.6,8306.6,100
1784821260,8307.4,8312.4,8306.6,8311.6,86
1784821320,8311.9,8312.4,8308.9,8309.1,60
1784821380,8309.4,8309.6,8307.1,8308.4,70
1784821440,8308.6,8310.4,8307.9,8309.1,58
1784821500,8309.4,8310.1,8308.1,8308.6,94
1784821560,8308.4,8309.1,8304.9,8306.4,82
1784821620,8305.6,8305.9,8302.4,8302.6,90
1784821680,8303.1,8306.4,8303.1,8303.9,68
1784821740,8304.4,8304.9,8302.4,8303.4,76
1784821800,8302.9,8305.6,8301.6,8305.1,72
1784821860,8304.9,8305.6,8302.9,8303.1,66
1784821920,8303.6,8305.1,8303.4,8304.1,82
1784821980,8303.9,8303.9,8301.1,8301.6,68
1784822040,8301.9,8306.2,8301.9,8304.9,92
1784822100,8305.4,8307.9,8305.2,8307.7,78
1784822160,8307.9,8309.6,8307.9,8309.4,74
1784822220,8308.9,8308.9,8306.7,8307.7,58
1784822280,8307.9,8307.9,8305.9,8307.9,54
1784822340,8307.2,8309.4,8307.2,8308.9,66
1784822400,8309.4,8310.6,8306.9,8308.7,112
1784822460,8308.4,8308.7,8306.9,8307.9,66
1784822520,8308.2,8311.7,8307.9,8310.7,84
1784822580,8310.4,8310.4,8308.2,8309.2,60
1784822640,8309.4,8309.4,8306.9,8308.2,74
1784822700,8307.7,8307.7,8304.4,8306.2,90
1784822760,8305.9,8307.4,8305.2,8305.4,80
1784822820,8305.2,8306.2,8304.7,8305.4,64
1784822880,8305.2,8307.2,8305.2,8306.4,64
1784822940,8306.2,8306.7,8304.9,8306.7,58
1784823000,8306.9,8306.9,8306.2,8306.2,24
1784823060,8306.4,8308.9,8306.2,8307.9,62
1784823120,8308.2,8310.2,8307.7,8309.4,60
1784823180,8309.7,8310.4,8307.9,8307.9,46
1784823240,8308.4,8310.4,8307.9,8310.2,54
1784823300,8310.4,8311.9,8310.4,8311.4,66
1784823360,8311.2,8313.4,8310.4,8312.9,60
1784823420,8313.1,8316.1,8312.9,8315.4,68
1784823480,8315.1,8315.4,8313.9,8314.4,48
1784823540,8314.1,8314.1,8311.9,8313.4,70
1784823600,8313.1,8315.9,8312.9,8315.4,66
1784823660,8314.9,8316.6,8314.9,8316.4,40
