time,open,high,low,close,Volume
1783902060,25038.9,25041.9,25037.9,25040.9,16
1783902120,25042.4,25042.4,25032.4,25040.4,38
1783902180,25040.9,25041.4,25036.4,25038.9,56
1783902240,25039.4,25039.9,25039.4,25039.9,4
1783902300,25040.4,25040.9,25040.4,25040.9,4
1783902360,25041.9,25047.4,25041.9,25047.4,18
1783902420,25046.4,25047.9,25042.9,25043.4,30
1783902480,25042.9,25045.4,25038.9,25038.9,56
1783902540,25038.4,25038.4,25036.4,25036.4,6
1783902600,25035.4,25035.4,25028.9,25029.4,48
1783902660,25027.4,25028.9,25020.9,25022.4,70
1783902720,25021.9,25026.9,25021.4,25024.4,72
1783902780,25023.4,25023.9,25012.9,25013.9,80
1783902840,25014.9,25015.9,25001.4,25001.4,92
1783902900,25000.4,25003.9,24999.4,25001.4,74
1783902960,25000.4,25000.9,24996.4,24997.4,42
1783903020,24995.9,24996.9,24984.4,24985.4,48
1783903080,24984.9,24994.9,24983.9,24990.9,40
1783903140,24989.9,24989.9,24981.4,24986.9,50
1783903200,24985.9,24989.9,24979.4,24980.9,48
1783903260,24980.4,24982.9,24969.9,24979.4,90
1783903320,24977.4,24985.4,24977.4,24983.4,104
1783903380,24981.9,24985.9,24971.9,24972.9,82
1783903440,24973.9,24978.9,24973.4,24976.9,78
1783903500,24978.9,24990.4,24976.4,24990.4,94
1783903560,24988.9,24990.9,24981.9,24985.4,70
1783903620,24983.9,24983.9,24976.9,24978.4,62
1783903680,24977.9,24986.9,24977.9,24986.9,74
1783903740,24984.9,24985.9,24968.9,24969.4,76
1783903800,24968.4,24970.4,24965.4,24968.9,76
1783903860,24969.4,24970.4,24964.9,24965.9,86
1783903920,24966.4,24966.4,24941.9,24947.4,96
1783903980,24946.4,24951.9,24942.9,24951.9,98
1783904040,24949.4,24955.9,24941.9,24946.4,54
1783904100,24945.4,24951.4,24940.4,24951.4,76
1783904160,24948.4,24953.4,24943.4,24946.9,70
1783904220,24947.4,24948.9,24943.9,24946.4,74
1783904280,24945.9,24952.4,24945.9,24950.9,66
1783904340,24951.9,24953.9,24950.4,24951.9,66
1783904400,24951.4,24951.4,24936.4,24938.4,80
1783904460,24938.9,24955.9,24938.9,24946.9,130
1783904520,24948.4,24956.9,24944.9,24954.4,126
1783904580,24953.9,24958.4,24953.9,24954.4,70
1783904640,24954.9,24954.9,24938.9,24941.9,100
1783904700,24943.4,24944.9,24937.9,24941.9,88
1783904760,24942.4,24942.9,24933.4,24939.4,76
1783904820,24938.9,24947.9,24937.9,24946.4,116
1783904880,24945.4,24946.9,24934.9,24941.4,86
1783904940,24942.9,24948.4,24932.4,24932.4,120
1783905000,24932.9,24935.9,24923.4,24933.9,72
1783905060,24934.4,24940.9,24931.9,24934.9,70
1783905120,24933.9,24940.9,24927.4,24940.9,80
1783905180,24939.9,24940.9,24931.4,24938.4,50
1783905240,24937.9,24940.9,24934.4,24937.9,38
1783905300,24939.4,24954.4,24937.4,24952.4,86
1783905360,24952.9,24955.4,24948.9,24949.4,54
1783905420,24948.4,24951.4,24944.9,24944.9,44
1783905480,24947.9,24947.9,24940.4,24942.4,26
1783905540,24939.9,24946.9,24937.9,24942.9,44
1783905600,24945.4,24949.9,24942.9,24945.9,66
1783905660,24946.4,24948.9,24942.9,24942.9,78
1783905720,24942.4,24943.9,24939.9,24941.9,42
1783905780,24942.4,24942.4,24932.9,24933.9,42
1783905840,24933.4,24934.4,24927.4,24930.9,66
1783905900,24931.4,24934.4,24926.9,24930.4,72
1783905960,24930.9,24930.9,24922.4,24923.4,64
1783906020,24924.4,24930.4,24924.4,24928.4,94
1783906080,24927.9,24929.4,24923.4,24923.4,70
1783906140,24923.9,24933.9,24923.9,24933.4,70
1783906200,24932.4,24932.4,24921.9,24924.9,94
1783906260,24925.9,24930.9,24925.9,24926.9,68
1783906320,24929.4,24936.9,24922.9,24935.4,72
1783906380,24936.4,24938.9,24925.9,24926.9,56
1783906440,24927.9,24932.9,24923.4,24928.4,72
1783906500,24929.4,24930.4,24924.9,24930.4,54
1783906560,24929.9,24938.9,24928.9,24938.4,68
1783906620,24937.9,24944.9,24937.9,24940.9,78
1783906680,24942.9,24950.9,24942.9,24945.9,74
1783906740,24945.4,24946.9,24941.4,24945.4,70
1783906800,24944.9,24946.4,24935.4,24940.4,88
1783906860,24939.4,24940.4,24935.4,24937.9,112
1783906920,24936.9,24938.4,24929.9,24929.9,62
1783906980,24929.4,24941.9,24927.9,24931.9,94
1783907040,24930.9,24931.4,24926.9,24930.4,74
1783907100,24930.9,24933.4,24928.4,24931.4,66
1783907160,24930.4,24932.4,24923.4,24924.9,66
1783907220,24926.4,24928.9,24924.4,24927.4,46
1783907280,24926.4,24928.4,24920.9,24923.4,80
1783907340,24922.4,24931.4,24920.9,24920.9,84
1783907400,24920.4,24925.4,24915.9,24923.9,92
1783907460,24923.4,24924.4,24916.4,24916.9,66
1783907520,24915.9,24916.9,24910.4,24914.4,66
1783907580,24913.4,24914.4,24907.4,24914.4,130
1783907640,24913.9,24917.9,24911.4,24912.9,60
1783907700,24913.9,24915.9,24907.4,24907.4,62
1783907760,24907.9,24911.4,24902.9,24911.4,30
1783907820,24912.9,24913.9,24900.4,24901.4,84
1783907880,24901.9,24906.4,24898.9,24906.4,60
1783907940,24909.4,24915.4,24904.4,24914.9,58
1783908000,24913.4,24917.4,24903.4,24905.4,100
1783908060,24904.9,24907.9,24903.4,24904.9,58
1783908120,24904.4,24904.4,24893.4,24902.9,70
1783908180,24903.9,24910.9,24900.9,24900.9,90
1783908240,24899.9,24903.4,24896.4,24899.4,80
1783908300,24899.9,24908.4,24898.4,24900.4,88
1783908360,24900.9,24905.9,24897.9,24897.9,48
1783908420,24897.4,24902.9,24895.9,24898.4,74
1783908480,24898.9,24898.9,24894.4,24898.4,88
1783908540,24901.4,24906.9,24901.4,24906.4,64
1783908600,24905.4,24910.4,24903.9,24909.9,68
1783908660,24910.9,24910.9,24905.9,24906.9,68
1783908720,24906.4,24909.4,24905.9,24908.9,42
1783908780,24908.4,24915.4,24908.4,24914.9,48
1783908840,24914.4,24915.9,24901.9,24902.4,50
1783908900,24903.4,24907.4,24900.4,24905.9,70
1783908960,24905.4,24911.4,24905.4,24905.9,66
1783909020,24906.9,24908.4,24901.4,24901.4,48
1783909080,24900.9,24904.9,24899.4,24904.9,60
1783909140,24903.4,24913.4,24900.4,24907.4,48
1783909200,24906.9,24911.4,24906.9,24911.4,34
1783909260,24910.9,24916.4,24910.9,24915.9,22
1783909320,24916.9,24925.4,24916.9,24918.9,32
1783909380,24919.9,24922.4,24914.9,24916.9,70
1783909440,24917.4,24922.4,24916.4,24921.9,54
1783909500,24922.4,24927.9,24920.9,24925.4,38
1783909560,24923.4,24926.9,24923.4,24924.9,46
1783909620,24925.4,24925.9,24922.4,24922.4,14
1783909680,24920.9,24921.9,24917.9,24917.9,14
1783909740,24918.9,24921.4,24918.9,24920.9,12
1783909800,24921.9,24921.9,24912.4,24913.4,32
1783909860,24911.9,24914.4,24906.4,24906.4,50
1783909920,24906.9,24910.4,24904.9,24910.4,58
1783909980,24908.4,24912.9,24908.4,24912.4,46
1783910040,24911.9,24917.4,24911.4,24916.9,42
1783910100,24917.4,24919.9,24914.9,24914.9,60
1783910160,24913.9,24914.4,24911.9,24913.9,14
1783910220,24914.9,24918.9,24912.9,24913.9,24
1783910280,24912.9,24915.4,24912.9,24914.4,16
1783910340,24916.9,24917.9,24911.4,24911.9,42
1783910400,24910.9,24910.9,24905.9,24906.9,10
1783910460,24909.4,24909.4,24905.4,24905.9,58
1783910520,24906.9,24910.9,24904.9,24907.4,50
1783910580,24909.4,24909.9,24906.4,24906.4,38
1783910640,24906.9,24910.4,24903.9,24908.9,24
1783910700,24907.9,24908.4,24905.4,24905.9,32
1783910760,24904.4,24907.4,24901.9,24901.9,42
1783910820,24900.9,24902.4,24899.9,24900.9,32
1783910880,24905.4,24906.4,24904.9,24905.9,10
1783910940,24905.4,24905.4,24901.4,24903.4,44
1783911000,24903.9,24906.4,24902.4,24904.9,50
1783911060,24904.4,24904.4,24899.4,24899.4,40
1783911120,24897.9,24899.9,24897.4,24899.4,32
1783911180,24900.4,24901.4,24898.4,24901.4,54
1783911240,24901.9,24902.4,24898.4,24898.9,36
1783911300,24899.4,24901.4,24898.4,24899.9,24
1783911360,24899.4,24899.9,24898.4,24898.4,8
1783911420,24897.4,24897.9,24894.4,24894.9,16
1783911480,24894.4,24897.4,24893.4,24895.9,16
1783911540,24897.4,24897.4,24891.4,24891.9,38
1783911600,24892.4,24893.9,24890.9,24892.4,64
1783911660,24892.9,24892.9,24885.4,24889.4,62
1783911720,24888.9,24889.9,24879.9,24879.9,46
1783911780,24880.9,24884.9,24879.4,24879.4,36
1783911840,24878.9,24880.4,24877.9,24877.9,32
1783911900,24878.4,24878.9,24876.4,24877.4,34
1783911960,24878.4,24882.4,24877.4,24877.9,50
1783912020,24877.4,24877.4,24873.4,24875.4,22
1783912080,24874.9,24874.9,24866.9,24869.9,50
1783912140,24870.4,24870.4,24863.4,24866.9,26
1783912200,24867.9,24870.4,24864.4,24864.4,44
1783912260,24865.4,24865.4,24863.4,24864.9,24
1783912320,24864.4,24864.4,24861.9,24862.9,10
1783912380,24862.4,24866.4,24862.4,24864.9,10
1783912440,24865.4,24865.9,24862.4,24865.9,26
1783912500,24866.9,24867.4,24865.4,24866.4,40
1783912560,24865.4,24868.4,24863.4,24863.9,38
1783912620,24862.9,24864.4,24861.9,24862.4,14
1783912680,24862.9,24863.4,24861.9,24861.9,10
1783912740,24860.4,24861.4,24859.9,24861.4,14
1783912800,24862.9,24865.9,24861.4,24861.4,28
1783912860,24863.4,24864.9,24857.9,24863.4,32
1783912920,24861.9,24861.9,24858.9,24858.9,18
1783912980,24858.4,24860.4,24856.4,24859.9,16
1783913040,24861.9,24861.9,24858.9,24861.9,14
1783913100,24862.4,24862.4,24861.9,24861.9,12
1783913160,24862.4,24862.4,24860.9,24861.9,12
1783913220,24862.4,24862.4,24859.9,24861.9,24
1783913280,24862.4,24866.9,24861.9,24866.9,24
1783913340,24866.4,24869.4,24864.4,24864.9,48
1783913400,24863.9,24867.9,24858.4,24860.9,68
1783913460,24860.4,24860.4,24855.9,24856.9,26
1783913520,24858.4,24859.9,24857.4,24857.9,46
1783913580,24856.4,24857.4,24854.9,24854.9,38
1783913640,24856.4,24856.9,24854.9,24855.4,12
1783913700,24854.9,24854.9,24848.4,24848.4,48
1783913760,24847.9,24850.4,24847.4,24849.4,24
1783913820,24848.9,24850.9,24846.4,24850.4,32
1783913880,24849.9,24864.9,24849.9,24862.9,58
1783913940,24862.4,24870.9,24859.4,24869.9,68
1783914000,24870.4,24871.4,24869.4,24870.4,26
1783914060,24870.9,24872.4,24869.9,24872.4,42
1783914120,24871.9,24874.9,24870.4,24870.4,38
1783914180,24865.9,24867.4,24856.9,24857.4,34
1783914240,24860.9,24860.9,24856.4,24858.4,48
1783914300,24859.4,24860.9,24858.4,24860.9,10
1783914360,24859.9,24861.4,24858.9,24861.4,46
1783914420,24861.9,24861.9,24857.9,24858.9,42
1783914480,24857.9,24861.4,24857.4,24861.4,38
1783914540,24864.4,24865.9,24861.4,24863.9,60
1783914600,24864.4,24865.4,24862.9,24863.9,38
1783914660,24864.9,24864.9,24857.4,24857.4,44
1783914720,24856.9,24856.9,24853.4,24853.4,20
1783914780,24852.9,24854.9,24852.4,24854.9,12
1783914840,24853.9,24859.9,24852.4,24859.9,38
1783914900,24858.9,24859.4,24854.4,24855.4,26
1783914960,24853.9,24855.9,24853.4,24853.4,28
1783915020,24852.9,24853.4,24848.9,24849.4,40
1783915080,24849.9,24851.9,24849.9,24849.9,16
1783915140,24849.4,24849.4,24847.9,24848.4,12
1783915200,24847.4,24847.9,24839.9,24843.4,58
1783915260,24842.4,24843.9,24837.9,24838.9,56
1783915320,24837.9,24838.9,24834.9,24837.4,30
1783915380,24836.9,24836.9,24832.9,24833.4,12
1783915440,24837.4,24839.4,24833.4,24834.9,42
1783915500,24835.4,24837.4,24829.4,24830.4,50
1783915560,24830.9,24832.4,24826.4,24827.4,46
1783915620,24827.9,24829.4,24825.4,24829.4,36
1783915680,24830.4,24830.4,24823.9,24823.9,32
1783915740,24824.4,24826.4,24823.9,24824.4,26
1783915800,24824.9,24826.4,24822.4,24822.4,44
1783915860,24822.9,24826.4,24821.9,24824.9,20
1783915920,24823.9,24824.4,24822.9,24822.9,12
1783915980,24823.4,24828.4,24822.9,24822.9,32
1783916040,24822.4,24824.4,24822.4,24823.9,12
1783916100,24822.9,24822.9,24821.4,24821.4,6
1783916160,24824.9,24826.4,24821.9,24822.9,42
1783916220,24823.4,24825.9,24821.9,24824.9,32
1783916280,24825.4,24827.9,24821.9,24821.9,35
1783916340,24822.4,24836.4,24821.9,24832.9,37
1783916400,24831.9,24835.9,24831.4,24832.9,48
1783916460,24833.4,24840.4,24829.4,24840.4,70
1783916520,24839.4,24840.4,24834.4,24835.4,36
1783916580,24834.4,24834.4,24829.4,24829.4,20
1783916640,24828.9,24832.9,24827.9,24827.9,46
1783916700,24828.4,24832.4,24824.4,24825.9,54
1783916760,24827.9,24827.9,24821.4,24821.4,30
1783916820,24820.9,24824.4,24818.4,24818.9,22
1783916880,24819.4,24827.4,24818.9,24827.4,26
1783916940,24829.4,24832.9,24827.9,24828.9,32
1783917000,24828.4,24832.4,24827.4,24832.4,30
1783917060,24831.4,24831.9,24821.9,24823.9,40
1783917120,24824.9,24826.9,24823.4,24825.9,22
1783917180,24824.9,24824.9,24819.9,24823.9,22
1783917240,24824.9,24830.9,24823.9,24827.9,40
1783917300,24827.4,24827.4,24825.9,24825.9,6
1783917360,24824.9,24824.9,24817.9,24817.9,10
1783917420,24818.9,24824.9,24818.9,24824.9,6
1783917480,24820.4,24827.9,24818.9,24827.9,22
1783917540,24826.9,24827.9,24826.4,24827.4,20
1783917600,24826.9,24826.9,24820.4,24820.4,16
1783917660,24819.4,24821.9,24819.4,24820.9,26
1783917720,24820.4,24821.4,24817.4,24818.4,42
1783917780,24817.9,24817.9,24813.9,24813.9,16
1783917840,24813.4,24815.9,24810.9,24813.4,46
1783917900,24814.4,24815.9,24810.4,24811.9,32
1783917960,24811.4,24811.4,24808.4,24810.9,12
1783918020,24811.4,24811.4,24805.4,24805.4,22
1783918080,24802.9,24803.9,24801.9,24801.9,16
1783918140,24801.4,24801.9,24801.4,24801.9,4
1783918200,24801.4,24807.9,24800.9,24802.9,32
1783918260,24801.9,24802.4,24796.9,24797.4,42
1783918320,24797.9,24799.4,24795.4,24797.4,20
1783918380,24796.4,24800.9,24794.4,24800.9,18
1783918440,24802.4,24802.4,24798.4,24800.4,14
1783918500,24800.9,24803.4,24799.4,24803.4,24
1783918560,24802.4,24804.9,24802.4,24804.9,16
1783918620,24804.4,24806.4,24803.9,24804.9,36
1783918680,24805.4,24807.4,24805.4,24807.4,14
1783918740,24808.4,24808.4,24806.9,24806.9,16
1783918800,24808.4,24810.4,24801.9,24808.4,62
1783918860,24807.9,24821.9,24805.9,24821.4,70
1783918920,24823.4,24831.9,24822.4,24829.9,50
1783918980,24831.4,24831.4,24822.9,24823.9,73
1783919040,24824.4,24830.9,24823.4,24828.4,64
1783919100,24827.4,24831.9,24823.9,24830.9,66
1783919160,24831.4,24832.4,24826.9,24832.4,40
1783919220,24831.9,24833.9,24829.4,24833.9,36
1783919280,24837.4,24841.4,24837.4,24839.9,54
1783919340,24841.4,24848.4,24840.4,24848.4,32
1783919400,24850.9,24855.9,24848.9,24851.9,74
1783919460,24852.4,24861.4,24852.4,24860.4,50
1783919520,24859.9,24862.4,24859.4,24860.9,44
1783919580,24860.4,24862.4,24858.4,24861.4,64
1783919640,24859.9,24861.4,24855.4,24860.4,50
1783919700,24860.9,24860.9,24846.4,24846.4,62
1783919760,24847.9,24848.4,24839.9,24839.9,66
1783919820,24840.4,24842.9,24838.4,24840.9,44
1783919880,24840.4,24843.4,24840.4,24842.9,32
1783919940,24843.9,24844.9,24841.4,24843.9,36
1783920000,24844.4,24844.9,24838.4,24838.4,56
1783920060,24838.9,24839.9,24830.4,24832.9,52
1783920120,24833.4,24833.4,24822.4,24822.9,82
1783920180,24823.4,24823.9,24813.9,24815.9,60
1783920240,24812.9,24818.4,24806.9,24816.4,76
1783920300,24815.4,24822.4,24814.9,24819.9,90
1783920360,24820.4,24821.4,24813.9,24814.4,56
1783920420,24815.4,24816.4,24805.9,24807.9,52
1783920480,24806.9,24813.9,24806.9,24810.9,54
1783920540,24811.4,24811.4,24804.4,24807.9,62
1783920600,24808.9,24808.9,24774.4,24792.9,84
1783920660,24791.9,24808.9,24791.9,24797.9,98
1783920720,24795.4,24807.4,24794.9,24805.4,82
1783920780,24806.9,24816.4,24806.9,24815.4,68
1783920840,24815.9,24839.9,24815.9,24839.4,68
1783920900,24838.9,24845.9,24838.9,24844.4,66
1783920960,24843.4,24848.4,24839.9,24847.9,82
1783921020,24847.4,24852.9,24843.4,24846.9,64
1783921080,24848.4,24852.9,24842.9,24843.4,50
1783921140,24842.9,24848.9,24842.9,24848.4,26
1783921200,24846.9,24854.4,24846.9,24852.4,60
1783921260,24854.4,24859.9,24841.4,24859.4,80
1783921320,24858.9,24858.9,24848.9,24851.4,48
1783921380,24849.4,24849.9,24835.4,24838.9,60
1783921440,24838.4,24840.4,24835.9,24838.4,42
1783921500,24837.4,24842.4,24834.9,24839.4,48
1783921560,24838.9,24839.9,24834.4,24834.4,38
1783921620,24828.9,24832.9,24827.9,24832.9,72
1783921680,24831.9,24833.9,24828.4,24828.9,70
1783921740,24829.4,24840.9,24829.4,24840.9,82
1783921800,24841.9,24854.9,24841.9,24854.9,68
1783921860,24854.4,24864.4,24854.4,24857.9,74
1783921920,24859.4,24862.9,24851.9,24851.9,86
1783921980,24850.9,24854.4,24843.4,24846.4,68
1783922040,24845.9,24845.9,24834.9,24838.4,52
1783922100,24836.4,24837.4,24829.4,24836.4,40
1783922160,24834.9,24836.9,24832.9,24836.4,62
1783922220,24834.4,24838.9,24830.9,24831.9,66
1783922280,24832.4,24839.9,24832.4,24837.9,40
1783922340,24838.4,24852.4,24838.4,24852.4,38
1783922400,24853.9,24878.9,24853.9,24873.4,110
1783922460,24874.1,24876.1,24859.1,24871.1,98
1783922520,24870.6,24870.6,24853.1,24862.1,102
1783922580,24862.6,24862.6,24854.1,24855.6,70
1783922640,24856.1,24872.1,24856.1,24868.6,66
1783922700,24869.6,24873.6,24855.1,24861.6,136
1783922760,24860.6,24865.1,24854.1,24854.1,80
1783922820,24854.6,24872.1,24853.6,24868.1,128
1783922880,24868.6,24870.6,24860.6,24868.6,104
1783922940,24868.1,24879.6,24868.1,24874.6,108
1783923000,24875.1,24882.6,24872.1,24873.1,122
1783923060,24871.6,24878.1,24870.1,24872.1,108
1783923120,24871.1,24873.1,24861.1,24864.1,126
1783923180,24864.6,24868.1,24861.1,24863.6,110
1783923240,24864.1,24872.1,24863.6,24866.1,88
1783923300,24866.6,24876.1,24865.1,24874.1,146
1783923360,24873.6,24877.1,24869.1,24874.6,114
1783923420,24874.1,24885.6,24872.1,24883.6,132
1783923480,24881.6,24884.6,24875.9,24879.1,106
1783923540,24878.6,24886.6,24878.1,24886.1,114
1783923600,24887.1,24891.1,24883.1,24890.6,96
1783923660,24891.1,24891.1,24884.1,24887.1,120
1783923720,24887.6,24887.6,24879.1,24882.1,56
1783923780,24881.6,24894.6,24881.6,24894.1,78
1783923840,24893.6,24895.6,24887.4,24890.1,108
1783923900,24890.6,24898.1,24890.6,24896.1,128
1783923960,24897.1,24908.1,24894.1,24907.1,86
1783924020,24908.1,24908.1,24893.1,24896.1,100
1783924080,24897.1,24899.6,24893.6,24899.1,94
1783924140,24900.1,24906.6,24896.1,24903.1,96
1783924200,24906.1,24909.1,24897.1,24897.1,100
1783924260,24898.1,24907.6,24897.6,24906.6,142
1783924320,24907.1,24910.1,24900.1,24901.6,132
1783924380,24901.1,24902.1,24892.1,24898.6,84
1783924440,24896.6,24898.6,24892.1,24892.1,96
1783924500,24893.1,24895.1,24889.6,24893.1,49
1783924560,24893.6,24898.1,24892.1,24896.1,84
1783924620,24895.1,24902.1,24895.1,24895.6,66
1783924680,24894.1,24900.6,24893.1,24895.6,50
1783924740,24894.1,24899.1,24892.6,24893.6,66
1783924800,24894.1,24900.6,24891.6,24900.1,60
1783924860,24901.1,24903.1,24896.6,24897.1,64
1783924920,24896.1,24900.6,24893.1,24900.1,72
1783924980,24903.1,24906.1,24900.4,24905.1,63
1783925040,24904.6,24911.6,24904.6,24909.1,96
1783925100,24908.1,24912.1,24905.1,24908.6,90
1783925160,24908.1,24922.1,24908.1,24922.1,104
1783925220,24923.1,24923.6,24918.1,24918.6,74
